dictionary,degree,polynomial,support,coefficients,fail_X128,fail_X256,fail_X512,fail_training,fail_holdout,fail_all,fail_controls_all,false_positive,survives_all,first_holdout_counterexample
quadratic,2,eta - 2*q*jet_u - 2*tau*tau,3,eta:1;q*jet_u:-2;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=497
quadratic,2,eta - 2*q*jet_u - tau*tau,3,eta:1;q*jet_u:-2;tau*tau:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1038
quadratic,2,eta - 2*q*jet_u + tau*tau,3,eta:1;q*jet_u:-2;tau*tau:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=891
quadratic,2,eta - 2*q*jet_u + 2*tau*tau,3,eta:1;q*jet_u:-2;tau*tau:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=203
quadratic,2,eta - q*jet_u - 2*tau*tau,3,eta:1;q*jet_u:-1;tau*tau:-2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1038
quadratic,2,eta - q*jet_u - tau*tau,3,eta:1;q*jet_u:-1;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=350
quadratic,2,eta - q*jet_u + tau*tau,3,eta:1;q*jet_u:-1;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=203
quadratic,2,eta - q*jet_u + 2*tau*tau,3,eta:1;q*jet_u:-1;tau*tau:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=744
quadratic,2,eta + q*jet_u - 2*tau*tau,3,eta:1;q*jet_u:1;tau*tau:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=891
quadratic,2,eta + q*jet_u - tau*tau,3,eta:1;q*jet_u:1;tau*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=203
quadratic,2,eta + q*jet_u + tau*tau,3,eta:1;q*jet_u:1;tau*tau:1,30,28,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=56
quadratic,2,eta + q*jet_u + 2*tau*tau,3,eta:1;q*jet_u:1;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=597
quadratic,2,eta + 2*q*jet_u - 2*tau*tau,3,eta:1;q*jet_u:2;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=203
quadratic,2,eta + 2*q*jet_u - tau*tau,3,eta:1;q*jet_u:2;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=744
quadratic,2,eta + 2*q*jet_u + tau*tau,3,eta:1;q*jet_u:2;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=597
quadratic,2,eta + 2*q*jet_u + 2*tau*tau,3,eta:1;q*jet_u:2;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1138
quadratic,2,2*eta - 2*q*jet_u - tau*tau,3,eta:2;q*jet_u:-2;tau*tau:-1,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=12
quadratic,2,2*eta - 2*q*jet_u + tau*tau,3,eta:2;q*jet_u:-2;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1094
quadratic,2,2*eta - q*jet_u - 2*tau*tau,3,eta:2;q*jet_u:-1;tau*tau:-2,29,30,75,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=12
quadratic,2,2*eta - q*jet_u - tau*tau,3,eta:2;q*jet_u:-1;tau*tau:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=553
quadratic,2,2*eta - q*jet_u + tau*tau,3,eta:2;q*jet_u:-1;tau*tau:1,29,30,74,133,234,367,370,0,0,X=1024;n=1773;p=1229;residue=406
quadratic,2,2*eta - q*jet_u + 2*tau*tau,3,eta:2;q*jet_u:-1;tau*tau:2,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=947
quadratic,2,2*eta + q*jet_u - 2*tau*tau,3,eta:2;q*jet_u:1;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1094
quadratic,2,2*eta + q*jet_u - tau*tau,3,eta:2;q*jet_u:1;tau*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=406
quadratic,2,2*eta + q*jet_u + tau*tau,3,eta:2;q*jet_u:1;tau*tau:1,29,30,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=259
quadratic,2,2*eta + q*jet_u + 2*tau*tau,3,eta:2;q*jet_u:1;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=800
quadratic,2,2*eta + 2*q*jet_u - tau*tau,3,eta:2;q*jet_u:2;tau*tau:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=947
quadratic,2,2*eta + 2*q*jet_u + tau*tau,3,eta:2;q*jet_u:2;tau*tau:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=800
quadratic,2,eta - 2*q*jet_u - 2*tau*eta,3,eta:1;q*jet_u:-2;tau*eta:-2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=344
quadratic,2,eta - 2*q*jet_u - tau*eta,3,eta:1;q*jet_u:-2;tau*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=347
quadratic,2,eta - 2*q*jet_u + tau*eta,3,eta:1;q*jet_u:-2;tau*eta:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=353
quadratic,2,eta - 2*q*jet_u + 2*tau*eta,3,eta:1;q*jet_u:-2;tau*eta:2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=356
quadratic,2,eta - q*jet_u - 2*tau*eta,3,eta:1;q*jet_u:-1;tau*eta:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=885
quadratic,2,eta - q*jet_u - tau*eta,3,eta:1;q*jet_u:-1;tau*eta:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=888
quadratic,2,eta - q*jet_u + tau*eta,3,eta:1;q*jet_u:-1;tau*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=894
quadratic,2,eta - q*jet_u + 2*tau*eta,3,eta:1;q*jet_u:-1;tau*eta:2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=897
quadratic,2,eta + q*jet_u - 2*tau*eta,3,eta:1;q*jet_u:1;tau*eta:-2,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=738
quadratic,2,eta + q*jet_u - tau*eta,3,eta:1;q*jet_u:1;tau*eta:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=741
quadratic,2,eta + q*jet_u + tau*eta,3,eta:1;q*jet_u:1;tau*eta:1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=747
quadratic,2,eta + q*jet_u + 2*tau*eta,3,eta:1;q*jet_u:1;tau*eta:2,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=750
quadratic,2,eta + 2*q*jet_u - 2*tau*eta,3,eta:1;q*jet_u:2;tau*eta:-2,30,29,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=50
quadratic,2,eta + 2*q*jet_u - tau*eta,3,eta:1;q*jet_u:2;tau*eta:-1,28,30,75,133,234,367,370,0,0,X=1024;n=1773;p=1229;residue=53
quadratic,2,eta + 2*q*jet_u + tau*eta,3,eta:1;q*jet_u:2;tau*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=59
quadratic,2,eta + 2*q*jet_u + 2*tau*eta,3,eta:1;q*jet_u:2;tau*eta:2,29,29,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=62
quadratic,2,2*eta - 2*q*jet_u - tau*eta,3,eta:2;q*jet_u:-2;tau*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=550
quadratic,2,2*eta - 2*q*jet_u + tau*eta,3,eta:2;q*jet_u:-2;tau*eta:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=556
quadratic,2,2*eta - q*jet_u - 2*tau*eta,3,eta:2;q*jet_u:-1;tau*eta:-2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1088
quadratic,2,2*eta - q*jet_u - tau*eta,3,eta:2;q*jet_u:-1;tau*eta:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1091
quadratic,2,2*eta - q*jet_u + tau*eta,3,eta:2;q*jet_u:-1;tau*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1097
quadratic,2,2*eta - q*jet_u + 2*tau*eta,3,eta:2;q*jet_u:-1;tau*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1100
quadratic,2,2*eta + q*jet_u - 2*tau*eta,3,eta:2;q*jet_u:1;tau*eta:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=941
quadratic,2,2*eta + q*jet_u - tau*eta,3,eta:2;q*jet_u:1;tau*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=944
quadratic,2,2*eta + q*jet_u + tau*eta,3,eta:2;q*jet_u:1;tau*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=950
quadratic,2,2*eta + q*jet_u + 2*tau*eta,3,eta:2;q*jet_u:1;tau*eta:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=953
quadratic,2,2*eta + 2*q*jet_u - tau*eta,3,eta:2;q*jet_u:2;tau*eta:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=256
quadratic,2,2*eta + 2*q*jet_u + tau*eta,3,eta:2;q*jet_u:2;tau*eta:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=262
quadratic,2,eta - 2*q*jet_u - 2*tau*jet_u,3,eta:1;q*jet_u:-2;tau*jet_u:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1115
quadratic,2,eta - 2*q*jet_u - tau*jet_u,3,eta:1;q*jet_u:-2;tau*jet_u:-1,30,30,74,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=118
quadratic,2,eta - 2*q*jet_u + tau*jet_u,3,eta:1;q*jet_u:-2;tau*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=582
quadratic,2,eta - 2*q*jet_u + 2*tau*jet_u,3,eta:1;q*jet_u:-2;tau*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=814
quadratic,2,eta - q*jet_u - 2*tau*jet_u,3,eta:1;q*jet_u:-1;tau*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=427
quadratic,2,eta - q*jet_u - tau*jet_u,3,eta:1;q*jet_u:-1;tau*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=659
quadratic,2,eta - q*jet_u + tau*jet_u,3,eta:1;q*jet_u:-1;tau*jet_u:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1123
quadratic,2,eta - q*jet_u + 2*tau*jet_u,3,eta:1;q*jet_u:-1;tau*jet_u:2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=126
quadratic,2,eta + q*jet_u - 2*tau*jet_u,3,eta:1;q*jet_u:1;tau*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=280
quadratic,2,eta + q*jet_u - tau*jet_u,3,eta:1;q*jet_u:1;tau*jet_u:-1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=512
quadratic,2,eta + q*jet_u + tau*jet_u,3,eta:1;q*jet_u:1;tau*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=976
quadratic,2,eta + q*jet_u + 2*tau*jet_u,3,eta:1;q*jet_u:1;tau*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1208
quadratic,2,eta + 2*q*jet_u - 2*tau*jet_u,3,eta:1;q*jet_u:2;tau*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=821
quadratic,2,eta + 2*q*jet_u - tau*jet_u,3,eta:1;q*jet_u:2;tau*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1053
quadratic,2,eta + 2*q*jet_u + tau*jet_u,3,eta:1;q*jet_u:2;tau*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=288
quadratic,2,eta + 2*q*jet_u + 2*tau*jet_u,3,eta:1;q*jet_u:2;tau*jet_u:2,29,30,74,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=520
quadratic,2,2*eta - 2*q*jet_u - tau*jet_u,3,eta:2;q*jet_u:-2;tau*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=321
quadratic,2,2*eta - 2*q*jet_u + tau*jet_u,3,eta:2;q*jet_u:-2;tau*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=785
quadratic,2,2*eta - q*jet_u - 2*tau*jet_u,3,eta:2;q*jet_u:-1;tau*jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=630
quadratic,2,2*eta - q*jet_u - tau*jet_u,3,eta:2;q*jet_u:-1;tau*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=862
quadratic,2,2*eta - q*jet_u + tau*jet_u,3,eta:2;q*jet_u:-1;tau*jet_u:1,29,30,74,133,235,368,367,0,0,X=1024;n=1773;p=1229;residue=97
quadratic,2,2*eta - q*jet_u + 2*tau*jet_u,3,eta:2;q*jet_u:-1;tau*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=329
quadratic,2,2*eta + q*jet_u - 2*tau*jet_u,3,eta:2;q*jet_u:1;tau*jet_u:-2,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=483
quadratic,2,2*eta + q*jet_u - tau*jet_u,3,eta:2;q*jet_u:1;tau*jet_u:-1,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=715
quadratic,2,2*eta + q*jet_u + tau*jet_u,3,eta:2;q*jet_u:1;tau*jet_u:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1179
quadratic,2,2*eta + q*jet_u + 2*tau*jet_u,3,eta:2;q*jet_u:1;tau*jet_u:2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=182
quadratic,2,2*eta + 2*q*jet_u - tau*jet_u,3,eta:2;q*jet_u:2;tau*jet_u:-1,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=27
quadratic,2,2*eta + 2*q*jet_u + tau*jet_u,3,eta:2;q*jet_u:2;tau*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=491
quadratic,2,eta - 2*q*jet_u - 2*eta*eta,3,eta:1;q*jet_u:-2;eta*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=275
quadratic,2,eta - 2*q*jet_u - eta*eta,3,eta:1;q*jet_u:-2;eta*eta:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=927
quadratic,2,eta - 2*q*jet_u + eta*eta,3,eta:1;q*jet_u:-2;eta*eta:1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1002
quadratic,2,eta - 2*q*jet_u + 2*eta*eta,3,eta:1;q*jet_u:-2;eta*eta:2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=425
quadratic,2,eta - q*jet_u - 2*eta*eta,3,eta:1;q*jet_u:-1;eta*eta:-2,30,30,74,134,234,368,367,0,0,X=1024;n=1773;p=1229;residue=816
quadratic,2,eta - q*jet_u - eta*eta,3,eta:1;q*jet_u:-1;eta*eta:-1,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=239
quadratic,2,eta - q*jet_u + eta*eta,3,eta:1;q*jet_u:-1;eta*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=314
quadratic,2,eta - q*jet_u + 2*eta*eta,3,eta:1;q*jet_u:-1;eta*eta:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=966
quadratic,2,eta + q*jet_u - 2*eta*eta,3,eta:1;q*jet_u:1;eta*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=669
quadratic,2,eta + q*jet_u - eta*eta,3,eta:1;q*jet_u:1;eta*eta:-1,29,30,75,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=92
quadratic,2,eta + q*jet_u + eta*eta,3,eta:1;q*jet_u:1;eta*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=167
quadratic,2,eta + q*jet_u + 2*eta*eta,3,eta:1;q*jet_u:1;eta*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=819
quadratic,2,eta + 2*q*jet_u - 2*eta*eta,3,eta:1;q*jet_u:2;eta*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1210
quadratic,2,eta + 2*q*jet_u - eta*eta,3,eta:1;q*jet_u:2;eta*eta:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=633
quadratic,2,eta + 2*q*jet_u + eta*eta,3,eta:1;q*jet_u:2;eta*eta:1,30,30,74,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=708
quadratic,2,eta + 2*q*jet_u + 2*eta*eta,3,eta:1;q*jet_u:2;eta*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=131
quadratic,2,2*eta - 2*q*jet_u - eta*eta,3,eta:2;q*jet_u:-2;eta*eta:-1,30,28,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=1130
quadratic,2,2*eta - 2*q*jet_u + eta*eta,3,eta:2;q*jet_u:-2;eta*eta:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1205
quadratic,2,2*eta - q*jet_u - 2*eta*eta,3,eta:2;q*jet_u:-1;eta*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1019
quadratic,2,2*eta - q*jet_u - eta*eta,3,eta:2;q*jet_u:-1;eta*eta:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=442
quadratic,2,2*eta - q*jet_u + eta*eta,3,eta:2;q*jet_u:-1;eta*eta:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=517
quadratic,2,2*eta - q*jet_u + 2*eta*eta,3,eta:2;q*jet_u:-1;eta*eta:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1169
quadratic,2,2*eta + q*jet_u - 2*eta*eta,3,eta:2;q*jet_u:1;eta*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=872
quadratic,2,2*eta + q*jet_u - eta*eta,3,eta:2;q*jet_u:1;eta*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=295
quadratic,2,2*eta + q*jet_u + eta*eta,3,eta:2;q*jet_u:1;eta*eta:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=370
quadratic,2,2*eta + q*jet_u + 2*eta*eta,3,eta:2;q*jet_u:1;eta*eta:2,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1022
quadratic,2,2*eta + 2*q*jet_u - eta*eta,3,eta:2;q*jet_u:2;eta*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=836
quadratic,2,2*eta + 2*q*jet_u + eta*eta,3,eta:2;q*jet_u:2;eta*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=911
quadratic,2,eta - 2*q*jet_u - 2*eta*jet_u,3,eta:1;q*jet_u:-2;eta*jet_u:-2,30,30,73,133,235,368,368,0,0,X=1024;n=1773;p=1229;residue=695
quadratic,2,eta - 2*q*jet_u - eta*jet_u,3,eta:1;q*jet_u:-2;eta*jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1137
quadratic,2,eta - 2*q*jet_u + eta*jet_u,3,eta:1;q*jet_u:-2;eta*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=792
quadratic,2,eta - 2*q*jet_u + 2*eta*jet_u,3,eta:1;q*jet_u:-2;eta*jet_u:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=5
quadratic,2,eta - q*jet_u - 2*eta*jet_u,3,eta:1;q*jet_u:-1;eta*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=7
quadratic,2,eta - q*jet_u - eta*jet_u,3,eta:1;q*jet_u:-1;eta*jet_u:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=449
quadratic,2,eta - q*jet_u + eta*jet_u,3,eta:1;q*jet_u:-1;eta*jet_u:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=104
quadratic,2,eta - q*jet_u + 2*eta*jet_u,3,eta:1;q*jet_u:-1;eta*jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=546
quadratic,2,eta + q*jet_u - 2*eta*jet_u,3,eta:1;q*jet_u:1;eta*jet_u:-2,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1089
quadratic,2,eta + q*jet_u - eta*jet_u,3,eta:1;q*jet_u:1;eta*jet_u:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=302
quadratic,2,eta + q*jet_u + eta*jet_u,3,eta:1;q*jet_u:1;eta*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1186
quadratic,2,eta + q*jet_u + 2*eta*jet_u,3,eta:1;q*jet_u:1;eta*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=399
quadratic,2,eta + 2*q*jet_u - 2*eta*jet_u,3,eta:1;q*jet_u:2;eta*jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=401
quadratic,2,eta + 2*q*jet_u - eta*jet_u,3,eta:1;q*jet_u:2;eta*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=843
quadratic,2,eta + 2*q*jet_u + eta*jet_u,3,eta:1;q*jet_u:2;eta*jet_u:1,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=498
quadratic,2,eta + 2*q*jet_u + 2*eta*jet_u,3,eta:1;q*jet_u:2;eta*jet_u:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=940
quadratic,2,2*eta - 2*q*jet_u - eta*jet_u,3,eta:2;q*jet_u:-2;eta*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=111
quadratic,2,2*eta - 2*q*jet_u + eta*jet_u,3,eta:2;q*jet_u:-2;eta*jet_u:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=995
quadratic,2,2*eta - q*jet_u - 2*eta*jet_u,3,eta:2;q*jet_u:-1;eta*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=210
quadratic,2,2*eta - q*jet_u - eta*jet_u,3,eta:2;q*jet_u:-1;eta*jet_u:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=652
quadratic,2,2*eta - q*jet_u + eta*jet_u,3,eta:2;q*jet_u:-1;eta*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=307
quadratic,2,2*eta - q*jet_u + 2*eta*jet_u,3,eta:2;q*jet_u:-1;eta*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=749
quadratic,2,2*eta + q*jet_u - 2*eta*jet_u,3,eta:2;q*jet_u:1;eta*jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=63
quadratic,2,2*eta + q*jet_u - eta*jet_u,3,eta:2;q*jet_u:1;eta*jet_u:-1,30,28,75,133,235,368,369,0,0,X=1024;n=1773;p=1229;residue=505
quadratic,2,2*eta + q*jet_u + eta*jet_u,3,eta:2;q*jet_u:1;eta*jet_u:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=160
quadratic,2,2*eta + q*jet_u + 2*eta*jet_u,3,eta:2;q*jet_u:1;eta*jet_u:2,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=602
quadratic,2,2*eta + 2*q*jet_u - eta*jet_u,3,eta:2;q*jet_u:2;eta*jet_u:-1,30,29,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=1046
quadratic,2,2*eta + 2*q*jet_u + eta*jet_u,3,eta:2;q*jet_u:2;eta*jet_u:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=701
quadratic,2,eta - 2*q*jet_u - 2*jet_u*jet_u,3,eta:1;q*jet_u:-2;jet_u*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1221
quadratic,2,eta - 2*q*jet_u - jet_u*jet_u,3,eta:1;q*jet_u:-2;jet_u*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=171
quadratic,2,eta - 2*q*jet_u + jet_u*jet_u,3,eta:1;q*jet_u:-2;jet_u*jet_u:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=529
quadratic,2,eta - 2*q*jet_u + 2*jet_u*jet_u,3,eta:1;q*jet_u:-2;jet_u*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=708
quadratic,2,eta - q*jet_u - 2*jet_u*jet_u,3,eta:1;q*jet_u:-1;jet_u*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=533
quadratic,2,eta - q*jet_u - jet_u*jet_u,3,eta:1;q*jet_u:-1;jet_u*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=712
quadratic,2,eta - q*jet_u + jet_u*jet_u,3,eta:1;q*jet_u:-1;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1070
quadratic,2,eta - q*jet_u + 2*jet_u*jet_u,3,eta:1;q*jet_u:-1;jet_u*jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=20
quadratic,2,eta + q*jet_u - 2*jet_u*jet_u,3,eta:1;q*jet_u:1;jet_u*jet_u:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=386
quadratic,2,eta + q*jet_u - jet_u*jet_u,3,eta:1;q*jet_u:1;jet_u*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=565
quadratic,2,eta + q*jet_u + jet_u*jet_u,3,eta:1;q*jet_u:1;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=923
